UniprotAccession,abundance
P63271,4.9134745597839355
O54788,1.7322759628295898
Q9QUR6,157.6063232421875
Q80X85,14.509563446044922
B2RQY6,6.370852470397949
Q8BMF4,220.77943420410156
Q91WG0,93.76146697998047
Q9QXY1,2.5024616718292236
Q91V12,32.444026947021484
Q9D394,3.9564461708068848
Q99N93,10.562987327575684
Q5SQX6,22.8364200592041
Q8BYK4,3.4484739303588867
P58389,40.73463439941406
O35215,464.77398681640625
Q03265,2378.034423828125
O35551,6.110465049743652
O88545,22.01692008972168
P50172,78.70541381835938
Q6NZC7,43.93516540527344
Q8BSY0,50.48174285888672
Q8BGF6,3.999001979827881
Q62087,165.62063598632812
G3X9K3,22.685504913330078
Q811L6,2.0413529872894287
Q91X52,46.960113525390625
Q99JR6,6.301929950714111
P62334,170.3109588623047
P27773,1922.7164306640625
J3QPI8,7.09090518951416
Q9JLT2,1.6701815128326416
O35874,4.2751288414001465
Q9WUM3,57.34616470336914
Q8VCC1,12.077621459960938
O88448,2.2046053409576416
G3X9C2,18.707162857055664
Q8VCF0,29.460697174072266
Q8BUX5,2.7440173625946045
Q9CQ43,8.442739486694336
D3Z0M9,10.032611846923828
Q9EPK6,2.1955504417419434
Q9CQR6,18.75507164001465
A2TJV2,6.8445940017700195
P80315,410.8910217285156
Q9DC61,61.52789306640625
A2RSQ0,1.421626091003418
Q91YQ1,2.6787002086639404
Q6P549,8.412740707397461
Q9WVD5,233.5798797607422
P53986,76.7239990234375
O55098,2.0439438819885254
A2BH40,9.642068862915039
Q99J47,43.108612060546875
Q9WUA2,205.03659057617188
Q9CQV7,11.243598937988281
Q91YE3,2.6420857906341553
P35278,213.62440490722656
L7N451,2.736518621444702
O35609,16.275659561157227
Q3UMU9,9.381805419921875
Q922F4,45.113304138183594
Q9Z211,30.231855392456055
Q62383,11.991220474243164
Q64676,1.4402780532836914
Q9CQ28,1.6237006187438965
Q8BGT7,6.834155559539795
O70133,145.6364288330078
Q8CI51,45.66453170776367
Q99MZ6,2.444152593612671
Q9JHE3,3.0163722038269043
Q8R313,2.351144552230835
Q14DH7,30.39813804626465
Q8R0P4,6.4586076736450195
P11103,61.61921691894531
Q9DB05,95.33330535888672
Q9D8C4,12.58454418182373
O08863,3.359394073486328
Q62077,7.48970890045166
Q80XD1,2.0695059299468994
Q02384,1.3743021488189697
O54901,3.193624496459961
Q9D903,33.59232711791992
P16381,50.249961853027344
Q7TMW6,2.2783617973327637
Q9WV80,35.80378341674805
Q9WTX2,23.96611785888672
Q8CFV9,11.404623031616211
P21447,5.304076194763184
Q8BU14,13.040698051452637
Q8BJM7,1.3387787342071533
P47968,8.697253227233887
O08677,113.4377212524414
P05533,5.2797064781188965
Q8BTY8,3.2618331909179688
P14211,2030.060302734375
Q9CR86,66.21493530273438
Q5EBG8,8.066357612609863
Q6IME9,9.321910858154297
O89016,2.420423746109009
Q9CR26,15.029014587402344
P50285,280.0171813964844
Q71RI9,301.0160827636719
P32233,36.55679702758789
Q9CXD6,9.113967895507812
Q9ET30,42.64533996582031
Q8R1G6,3.992428779602051
Q99LG2,13.65550708770752
Q9WU78,328.2779235839844
Q8CG48,4.9213433265686035
E9Q912,6.94260835647583
Q8BMS4,32.7004508972168
Q8VDG7,10.67709732055664
Q8BL97,36.376792907714844
Q8K409,1.6522881984710693
P97499,2.060586452484131
Q52L67,90.27694702148438
Q9CX56,36.50156021118164
Q99MN1,186.3991241455078
Q8CGA0,10.740959167480469
Q9D9M2,0.7311468124389648
Q8BPS4,1.76246976852417
O88342,251.3984832763672
Q60710,82.64912414550781
Q80ZJ1,13.166996002197266
Q8VDG5,29.458833694458008
P04247,59.367401123046875
Q8VDH1,4.07633113861084
P56812,13.63929557800293
Q99LC3,479.7524108886719
Q8BHY8,1.033005952835083
Q9CYH2,153.06553649902344
Q3UNX5,25.541772842407227
P63325,351.53411865234375
Q9CQ92,137.62814331054688
Q9D8C6,5.015185356140137
Q78JE5,3.951333999633789
Q9JLZ3,129.1239471435547
Q8K3X6,5.921350479125977
Q91XE0,1116.0382080078125
Q9JLQ2,3.9983506202697754
Q9JMC8,5.382176876068115
Q61462,7.059281349182129
Q9ERR7,28.687524795532227
Q8K4K6,7.510641098022461
Q6IRU2,150.6292724609375
Q9Z2X1,344.93353271484375
P62702,897.72216796875
Q91WU5,29.495315551757812
Q6PF93,0.7733879089355469
Q9D1Q6,205.30516052246094
Q91WT9,35.92636489868164
Q31125,5.049715995788574
G5E8V9,14.321757316589355
O35728,15.488212585449219
Q8K449,2.0344021320343018
Q811D0,111.2803955078125
Q8K2T8,4.172140598297119
Q9D270,1.687169075012207
Q922D8,1527.701171875
Q99N92,7.481245994567871
Q61739,47.26459503173828
Q8BWQ6,6.211723804473877
P47757,152.41970825195312
Q9CPQ8,129.3018035888672
Q60972,72.72596740722656
P28656,49.76224136352539
Q8R0J8,4.558295726776123
P61804,40.80160140991211
Q9D1X0,10.266519546508789
P62259,821.5671997070312
Q80YX8,14.351642608642578
Q9JKF6,3.055418014526367
Q6ZWQ7,16.570070266723633
P63154,0.5963129997253418
P68033,260.1182556152344
Q9JK53,15.573226928710938
Q9Z2K1,68.93700408935547
P03921,34.67790985107422
E9Q1Z0,38.2936897277832
P24369,1128.1937255859375
P61979,525.5216674804688
Q8BWR8,1.117913007736206
Q9D937,16.32452392578125
Q9R1Z7,7.223880767822266
Q60996,2.088559865951538
P35979,207.49749755859375
Q9D8Y0,58.20783233642578
P51437,8.985265731811523
Q99J77,77.25004577636719
Q9CX30,6.83972692489624
Q8BFR4,14.118648529052734
Q9CXV1,23.2130126953125
Q9DAK9,48.63746643066406
Q9Z1D1,49.97906494140625
P42208,118.98674774169922
Q99KJ8,87.8065185546875
P49817,24.009809494018555
Q5SSK3,10.03922176361084
Q8C0L8,6.7310991287231445
P11627,0.3467971086502075
Q3UKJ7,66.53083038330078
Q3V3R1,9.640485763549805
Q3UQN2,7.437851905822754
Q8BQM9,2.425311326980591
Q9JHJ3,13.854032516479492
A0A1Y7VJE9,17.24471092224121
P23249,4.171627521514893
Q9D180,1.8266313076019287
P48771,109.57727813720703
Q9DC28,2.5855724811553955
P35762,37.37348175048828
Q8VBT0,9.727811813354492
Q6PAM0,0.6632523536682129
Q62241,14.060227394104004
Q00519,222.68373107910156
Q61160,11.465338706970215
Q9D6K8,9.900989532470703
O35633,0.6142429113388062
P70398,114.0757064819336
B1AY13,43.29698944091797
O35127,3.369753360748291
Q91YR5,2.067748785018921
P57776,300.22723388671875
Q80XL6,178.77587890625
Q80Y86,1.2977499961853027
Q99KI3,39.56895065307617
Q8CHW4,29.086694717407227
Q9CZX0,5.883155345916748
O35955,19.366971969604492
P56564,2.2163431644439697
Q64735,9.232319831848145
Q9QZB7,5.666586399078369
Q8JZS9,11.706908226013184
Q9CWV0,3.287353515625
Q60865,284.5415954589844
Q6DFW5,2.0901527404785156
Q91W50,138.6233367919922
Q9D517,10.75490951538086
Q8CG71,4.174185276031494
Q9CZH3,2.941270589828491
Q6P5H2,4.073439598083496
Q01853,1516.808349609375
Q9R1Q8,3.5584182739257812
Q9QXL2,8.942116737365723
P0C8K7,5.266897201538086
P82198,8.050307273864746
Q8CBF3,2.4428505897521973
Q9DBX6,1.7904760837554932
E9QAT4,16.858261108398438
Q8K5B2,113.15862274169922
Q8VIK2,1.6808254718780518
Q9JIW5,1.8785061836242676
Q8VHQ9,4.3884077072143555
Q9WVT6,3.9379677772521973
Q80XN0,415.2716979980469
P14869,498.411376953125
Q9JKV1,14.558995246887207
Q9R022,2.571086883544922
Q64345,1.0895700454711914
O88630,3.8047637939453125
P08074,10.064671516418457
Q9CQZ1,7.330312728881836
D3YYQ8,3.037843704223633
O35435,16.888761520385742
Q9JIG7,10.35598373413086
P21958,17.041698455810547
P28659,36.31989669799805
Q9R0M4,10.32347297668457
Q61771,2.1818184852600098
Q61831,0.6046930551528931
Q6P2B1,5.390921115875244
P55096,319.5843811035156
O35638,2.859915256500244
Q3TLS3,1.2181310653686523
Q923B0,2.9299771785736084
Q14C51,35.592716217041016
Q07797,16.206729888916016
Q9Z0S9,33.789188385009766
Q78PG9,16.913732528686523
Q9D1F9,6.031938076019287
P36916,0.9981189966201782
P47754,180.08425903320312
E9Q616,153.5511932373047
Q8CHP0,4.388000965118408
Q9CYA0,30.279342651367188
Q99LB7,2603.072021484375
Q9CY73,9.374655723571777
P63038,3653.30224609375
P70699,7.686405181884766
Q9D0J4,15.06707763671875
Q9DBE8,13.898087501525879
Q61037,2.1957149505615234
Q8BKF1,3.8584094047546387
Q922Q4,6.426849365234375
Q00612,68.62873077392578
O88811,4.422971248626709
Q64471,205.58306884765625
P70175,2.0967581272125244
Q6KAR6,4.1287994384765625
P83741,6.158884525299072
Q8VE96,2.1141767501831055
Q5NCF2,2.6754310131073
Q99JW2,85.4977035522461
P61021,33.47667694091797
Q99KP3,22.966550827026367
Q9D0K1,1.7406818866729736
Q99LH2,1.4109456539154053
Q9Z120,0.3675166368484497
Q9CQZ5,304.46856689453125
Q9JK81,14.065155982971191
Q61598,708.805419921875
Q8BFY6,8.862257957458496
Q0VF55,3.531114101409912
P35486,507.7465515136719
Q62468,33.585792541503906
P20152,219.25537109375
P53612,3.489089012145996
O35099,0.902076244354248
Q9Z1Q9,171.9212188720703
Q8JZX4,12.495553970336914
Q64444,5.22998046875
Q91WB4,5.360991954803467
Q9WV84,5.797798156738281
P08122,5.329808712005615
Q9CQQ7,736.1661376953125
Q5HZI9,5.552427768707275
Q3UT53,9.488245010375977
P26638,214.65760803222656
Q9JMD0,5.560857772827148
P05064,358.5402526855469
Q9CPR4,350.8585510253906
O08756,378.3062438964844
Q9DCD0,561.1552124023438
P54726,36.918331146240234
Q8BUE4,10.9048490524292
Q8BVW0,10.901405334472656
P57784,44.15371322631836
P15208,4.1767144203186035
Q91WD0,1.758542537689209
Q9CRD2,34.38105392456055
Q3UPH1,65.6583480834961
Q9Z1Y4,3.9595260620117188
Q9DB70,4.834902286529541
P02535,131.77455139160156
Q921Z5,3.8374381065368652
Q9R0Q1,5.486684799194336
Q8CI85,4.839816570281982
Q91YY4,14.082488059997559
Q8K0Y2,11.773545265197754
Q8BLF1,35.031551361083984
Q8R3C0,0.6312518119812012
Q91Z53,299.3147888183594
P58501,5.354215145111084
Q8BRN9,5.615225791931152
P57780,944.98486328125
Q6ZPU9,2.133561611175537
Q8K199,4.646589756011963
Q9DCR2,12.697517395019531
Q00896,146.7183074951172
P61982,350.34454345703125
Q9CQK7,11.529844284057617
Q2TV84,2.312476396560669
P28738,2.194485902786255
Q811U4,6.1826171875
Q8BGQ7,167.99989318847656
Q8BJ03,11.057720184326172
O88668,76.02555084228516
E9PWZ3,19.494503021240234
Q3UEI1,1.9194064140319824
Q8CBE3,2.7895355224609375
Q8R1U2,1.2807116508483887
Q505B7,8.106649398803711
P53996,63.40827941894531
Q91XE4,16.334732055664062
O70250,62.01984786987305
P62814,101.97081756591797
O08797,9.122015953063965
P56390,7.940396308898926
Q06770,35.26446533203125
Q9WUU9,4.870786190032959
O88552,6.279051303863525
Q8R4R6,17.98346519470215
E9Q414,75.05091857910156
Q8VED9,14.54672622680664
Q9ESW4,22.82318687438965
Q03160,1.704040765762329
Q2KN98,1.7651093006134033
O35226,63.71095275878906
Q9D7I5,8.690457344055176
P09036,19.300006866455078
Q8BRK8,1.752824306488037
Q6PER3,15.671941757202148
Q8BVQ5,15.107580184936523
O55137,29.657920837402344
Q3U9G9,17.967205047607422
Q91V41,318.3780822753906
Q8BHJ5,2.0929644107818604
Q3UIA2,8.806394577026367
Q8CGV4,31.74504852294922
Q9JM76,135.25379943847656
Q924X2,22.8476619720459
Q99KI0,1881.602294921875
Q921H8,208.56045532226562
Q62448,55.693233489990234
Q3THE2,110.9717025756836
P25911,6.565939426422119
Q9R1T4,2.732879877090454
P00848,42.232643127441406
Q8R5L3,0.7279598712921143
P49615,16.66537094116211
Q8BNV1,6.871204853057861
P61087,62.80876922607422
Q91XF0,36.852752685546875
P17183,32.356929779052734
P58871,18.24751091003418
Q8K2H2,2.4434309005737305
Q91WQ3,145.64544677734375
Q91W89,16.020484924316406
Q91ZW3,12.340365409851074
Q6VNB8,1.24690842628479
Q9CQL4,20.650060653686523
P70168,261.07684326171875
Q9DBJ1,788.6497192382812
Q91ZV4,5.150026798248291
P53810,98.8171615600586
P10853,94.37629699707031
Q6GV12,9.542523384094238
P43274,87.95822143554688
Q8BG37,123.55406188964844
P23780,11.98086929321289
Q9CQX6,1.7112483978271484
P70704,2.5325446128845215
Q8VIM4,6.96049690246582
Q9DBS2,2.159745454788208
Q99LC9,3.701671600341797
Q9DCZ4,31.078128814697266
Q02257,66.57286834716797
Q8BXR9,1.8363676071166992
Q91YJ5,6.165865421295166
Q9CZG9,8.86511516571045
Q8VC74,3.4776034355163574
Q9D1A2,293.9811706542969
L7N1Y0,1.5382616519927979
Q05186,6.437973976135254
Q8CGP1,64.47874450683594
Q80SZ7,19.112632751464844
Q9D7B6,161.6321563720703
P63168,39.22233581542969
Q921L5,1.8598384857177734
Q6EDY6,2.109689474105835
Q8K370,33.32564926147461
O09126,1.5136520862579346
Q9D1C9,12.597758293151855
Q9QZ73,9.753180503845215
Q9JHS3,14.109338760375977
Q5M8N4,22.221588134765625
O88685,195.37698364257812
Q8R1T4,3.061657428741455
P60879,5.982519149780273
Q3U2A8,6.286709785461426
Q05909,1.399609088897705
Q62452,57.749847412109375
Q9WV32,100.41658782958984
O35375,5.555929183959961
O35451,2.952208995819092
O70152,39.031280517578125
Q9CYI4,7.305941581726074
P63276,705.521484375
Q921N7,4.342965602874756
Q2NL51,2.2099063396453857
Q6ZWN5,758.8364868164062
Q3USB7,3.914947509765625
Q9D6Y7,305.54791259765625
Q8K183,144.53915405273438
Q8K0U4,6.400928020477295
P15327,18.95540428161621
P27048,29.77503204345703
Q9CQL1,17.95400047302246
Q9D0I4,4.149841785430908
Q9D7A6,32.16907501220703
P51885,14.130168914794922
P68181,37.33412170410156
Q06318,9.983161926269531
P39098,1.970870018005371
Q78JN3,16.64748764038086
Q9CPQ1,654.8897705078125
Q9D8L5,3.10089111328125
Q91XI1,3.269648551940918
Q3UDE2,24.604202270507812
A2A8Z1,4.364729881286621
F8VQ70,1.1262013912200928
Q61234,1.3163907527923584
Q9DAS9,61.12128448486328
Q571I9,34.51950454711914
P05125,4.213778495788574
P70172,3.4191274642944336
Q6Y7W8,3.8017067909240723
O35469,27.20269203186035
Q920Q6,9.93563175201416
Q9ESW8,14.547818183898926
Q8VE62,3.9146299362182617
Q9Z1X4,40.27263641357422
Q7TQH0,18.00986099243164
Q8VBT9,9.858317375183105
Q99MR0,1.163038969039917
P99024,248.72520446777344
Q8R5G7,2.255948305130005
Q03145,13.83770751953125
Q9Z0H7,5.670795440673828
Q9R1P1,125.22240447998047
Q9DBS5,15.263046264648438
Q9CQI3,37.67363357543945
Q9QZD9,143.2774658203125
Q91V81,8.412824630737305
Q149F3,30.112834930419922
Q8BGB7,3.0986990928649902
Q6P1G0,0.7588582038879395
Q9D819,642.3126220703125
E9Q0T8,1.1478238105773926
Q9JKY7,14.043961524963379
Q9Z266,4.607946395874023
Q99KN9,73.35145568847656
Q9R1Q9,0.7089217901229858
Q8WUR0,7.510334014892578
E9Q4N7,2.939511775970459
P63147,7.051334381103516
P70280,6.291362762451172
P60762,0.9297242164611816
Q8BZ36,1.1322879791259766
P25976,80.03282928466797
Q8BYM8,3.883739471435547
Q8CI94,95.26716613769531
P33173,5.102842807769775
Q66JS6,28.944852828979492
Q01149,10.092334747314453
F7BCN0,12.890620231628418
Q7TMY7,1.4916820526123047
E9QAN9,3.6892008781433105
Q8K2L8,5.956091403961182
Q9QY93,9.301016807556152
Q9CR64,2.8019981384277344
Q8VI47,5.987398624420166
Q9DBW0,47.83992004394531
Q9D902,9.297188758850098
Q63870,2.6500842571258545
Q9WUM4,35.51386642456055
P14131,816.6835327148438
Q05117,31.004032135009766
Q9ESB3,16.427305221557617
Q6PGL7,6.698538303375244
P01942,3414.814208984375
Q3UPL0,425.49298095703125
Q922B1,81.09774017333984
P24638,4.210042476654053
Q9R0B9,5.955873489379883
Q9ESU6,13.051431655883789
B5THE2,7.990141868591309
P35330,2.9073610305786133
Q8BTR5,2.652085542678833
P98197,7.287444114685059
Q8BZ10,0.8506556749343872
O35206,10.290549278259277
Q91WG2,2.0329151153564453
A2AWA9,10.162643432617188
Q91W59,1.1867365837097168
Q8CGA3,2.2730586528778076
P10648,105.36271667480469
O35465,10.967430114746094
Q5SUV5,2.3951358795166016
Q3TC33,4.723068714141846
Q64518,23.336347579956055
E9Q4P1,2.869831085205078
Q9QYR9,51.277034759521484
Q504M2,5.474664211273193
Q9ER69,1.71714448928833
Q3TMP1,0.7867746353149414
Q60931,145.35374450683594
Q9DBL1,206.02276611328125
Q9D7J7,4.522423267364502
Q9QXJ4,4.72229528427124
Q9Z1E4,27.942644119262695
Q96LX3,6.1191325187683105
A2AGT5,17.62834930419922
P28654,7.712693214416504
Q9ESX5,43.58000564575195
Q3THW5,230.9059295654297
Q8K4Z5,78.7002944946289
P31809,12.272615432739258
Q91VC9,10.038225173950195
Q3TW96,39.65355682373047
P37040,564.6312866210938
Q5XJY5,256.6805114746094
Q02858,3.2256975173950195
Q9Z0F8,0.9421402215957642
Q8VIN1,3.1240954399108887
Q8CCH2,2.619089365005493
Q9D404,25.0805721282959
Q99MR8,356.7766418457031
Q5SSN7,2.6943016052246094
P61205,181.81878662109375
Q91Z40,8.327651977539062
P10107,40.96854019165039
Q9CYR0,101.17543029785156
Q61474,1.7351210117340088
Q8CCP0,6.450554847717285
P80317,298.4046325683594
Q60770,8.332876205444336
Q9D8S3,3.820575714111328
P97855,124.46756744384766
Q99LF4,147.25596618652344
Q9DCC8,33.97342300415039
Q61189,1.7348239421844482
Q9JK88,3.7859930992126465
P62077,12.295703887939453
Q6PHQ8,2.71767258644104
P58137,6.069585800170898
O08582,5.89606237411499
Q9JJU8,75.20812225341797
A2AWP8,2.233745574951172
Q99JY3,44.786983489990234
P41105,248.61102294921875
Q3UEG6,298.0601501464844
Q9EQI8,13.252689361572266
O35382,14.856792449951172
Q9CY34,2.5206265449523926
F6S4B9,35.43701171875
Q80YR5,2.7845630645751953
Q9R0P5,449.19598388671875
P70295,7.9379377365112305
Q6DVA0,9.626425743103027
Q9EPA7,4.4296793937683105
Q5BL07,4.169389247894287
Q8BWL5,3.0178885459899902
Q8K1L5,6.6050920486450195
Q8C7X2,142.06065368652344
Q62084,10.07206916809082
Q08331,1.889314889907837
Q6PGH2,8.487944602966309
O54988,41.55821228027344
Q3TQZ4,5.809922218322754
P17225,301.6788330078125
Q91WC3,1.6354608535766602
P59158,3.484419822692871
Q61081,69.8919677734375
Q8BH97,13.844649314880371
Q91YT0,539.0989990234375
B1AR17,4.93753719329834
Q9D385,1.7256207466125488
Q9Z1T2,10.922497749328613
P04104,55.074031829833984
Q8VHQ1,27.550884246826172
Q80Y14,46.809654235839844
O55236,1.2168428897857666
Q8CAY6,168.99964904785156
Q8K0G5,2.880450963973999
Q3ULD5,220.90731811523438
Q9D964,67.2510986328125
P16460,1321.281982421875
Q8CIB5,113.98275756835938
P56135,112.51356506347656
Q8CIF4,5.0701775550842285
Q920R6,2.5407087802886963
P42567,30.092004776000977
Q8VC30,480.37939453125
Q9JHJ0,69.02448272705078
P97372,148.06423950195312
Q9JM63,3.445962905883789
Q9DCX2,599.5645141601562
Q62120,1.0328919887542725
P51906,5.204265594482422
Q8QZZ8,2.3985283374786377
P70698,13.271860122680664
Q9Z1W8,9.3683500289917
Q9DCG9,9.005576133728027
Q8CG50,2.469761371612549
Q6NXL1,31.189395904541016
Q9D023,114.34774017333984
Q9ESZ8,7.168514251708984
Q91V76,756.5452880859375
Q8K1B8,7.872309684753418
Q99JX7,6.655452251434326
P35822,3.2479000091552734
O70305,7.213682174682617
Q60598,83.48365783691406
Q9D1H6,34.60379409790039
Q5XKN4,2.5803871154785156
Q9JI75,74.92401885986328
Q91X17,10.063663482666016
Q9JKB1,34.43143844604492
P0C0A3,5.868471622467041
P06909,142.18919372558594
O09051,10.723665237426758
Q9JLF6,36.28835678100586
A6H5Z3,0.8040145635604858
Q91ZV0,25.87744903564453
Q9CZW5,103.93497467041016
Q8BTZ7,23.65338706970215
P07758,169.5883331298828
O70435,153.01852416992188
Q80VJ3,7.300086975097656
Q99LS3,26.75188636779785
Q9R0H0,1645.1224365234375
P14094,133.8311767578125
Q99J21,3.324324131011963
Q9D855,855.5953979492188
P67871,26.760883331298828
Q8CJF7,9.63184642791748
Q9D5T0,23.31650161743164
Q8BIJ6,227.2613067626953
Q8BVG4,3.633481025695801
Q8R3G9,4.120754718780518
Q9CPU0,439.846435546875
Q8VED5,86.9195556640625
P63166,6.110437870025635
Q80XK6,1.7006983757019043
Q9ERI6,14.946786880493164
Q505D1,2.7486555576324463
Q91XE8,34.23410415649414
Q6A068,45.18150329589844
Q9R0Q7,216.46444702148438
Q6ZWY9,126.22180938720703
Q9CWW6,16.297115325927734
Q9DBH5,195.00442504882812
Q61881,23.030242919921875
E9PX29,32.85728454589844
Q9JLT4,108.75398254394531
Q9QYC0,13.945968627929688
P62254,14.942336082458496
Q07113,45.888816833496094
Q3UIJ9,2.481783866882324
Q5U5V2,7.692597389221191
P62855,363.1789245605469
P08032,43.319759368896484
A6ZI46,128.3741912841797
Q9DB76,2.905383348464966
Q91W43,45.87105941772461
Q9CRB6,10.591950416564941
Q3V009,12.352029800415039
Q9QXE7,3.5775256156921387
P61327,61.147464752197266
Q8VDQ1,178.94146728515625
Q99PU8,20.32872772216797
E9PYG6,4.277309894561768
Q99JH8,8.842801094055176
P48455,2.6231725215911865
Q8BUG2,5.483580589294434
A8C756,1.5967891216278076
Q8BGZ1,3.28720760345459
Q9R069,4.990720272064209
O35218,8.295903205871582
Q8C3S2,1.5838618278503418
O35453,5.506314754486084
Q78XF5,44.448116302490234
Q8BW70,1.6290059089660645
Q9CQ60,229.92149353027344
Q9JJI8,272.1910400390625
Q99LJ6,10.05513858795166
Q9JHS4,126.8878173828125
Q3UYC0,1.6164567470550537
Q921S7,20.402727127075195
O35295,86.94571685791016
Q6ZWQ0,6.384624004364014
Q8CJ53,7.234988212585449
P03953,29.175628662109375
O70324,7.227076530456543
P52623,2.3757030963897705
Q9EQX4,1.0968749523162842
P51912,23.00227928161621
Q9Z0X1,807.3087158203125
Q60928,8.007537841796875
Q7TPD3,1.373056411743164
Q9DBA9,2.308440923690796
Q6NVF4,4.947124481201172
P97479,2.0161008834838867
A2CEK7,16.531539916992188
Q3URD3,2.3734781742095947
Q811J3,1.8413288593292236
Q3UP75,7.398332595825195
P16858,488.8590087890625
Q5XJY4,4.4983720779418945
Q7TMF3,212.1573486328125
Q9D1R9,161.19171142578125
Q91YW3,55.39078903198242
O08912,4.111480236053467
Q91W97,4.441879749298096
O08915,5.972861289978027
J3QN89,1.5268845558166504
P12787,468.2021789550781
Q8BVE3,20.047815322875977
P26883,189.8856964111328
Q8K4R4,0.9490417242050171
Q9CQ62,792.8859252929688
O35316,1.5065267086029053
A2AKG8,1.8391344547271729
Q9D7G0,25.340660095214844
Q7TMV3,7.295055389404297
Q9QXB9,24.483295440673828
A3KMP2,51.31935501098633
Q91VC4,6.131844520568848
F6ZDS4,121.27857208251953
O08529,55.63468933105469
Q8K2Q7,7.171882629394531
Q9ERS2,210.94859313964844
P35283,5.37795352935791
P26039,660.4202270507812
Q91VA6,19.026514053344727
O88746,3.7028326988220215
P80313,308.1904296875
Q8K0Q5,4.461902618408203
B1AZI6,5.642776966094971
Q63810,13.531034469604492
Q3UM29,4.7473673820495605
Q9WV92,10.065792083740234
Q8JZS7,46.16225814819336
Q63918,7.08292293548584
Q9CRC0,26.61656951904297
P97865,2.97163462638855
P42932,705.310546875
Q91X05,3.4191274642944336
Q9D8X1,4.090404033660889
Q9Z315,25.84735107421875
P62897,455.70953369140625
O09165,10.891158103942871
Q91V04,4.371546268463135
Q8K4Q8,1.1595423221588135
Q99JX4,102.49310302734375
Q9D0Y8,8.401185035705566
Q3TKT4,11.494531631469727
Q3UMY5,3.87766170501709
Q91WK1,25.450214385986328
Q9CQZ6,95.75122833251953
Q8C0K5,3.259972095489502
P07309,276.4290466308594
Q8VD04,11.677685737609863
Q8BJU2,6.452678203582764
P24457,23.82947540283203
Q8K1R3,58.650001525878906
O09114,5.156074047088623
P43136,2.4974074363708496
P43406,9.343829154968262
Q9DBR3,2.384714126586914
P70671,13.318164825439453
O08705,30.124452590942383
Q64374,451.3868408203125
Q9DC33,8.117539405822754
Q3THS6,52.1702766418457
Q3UZZ6,133.81814575195312
Q9D3P8,6.556924343109131
Q8R422,1.0505828857421875
P63101,546.5335083007812
E9Q0B3,3.4191274642944336
Q91WM6,5.862878322601318
Q9DBK7,11.727423667907715
Q8R0J7,2.2201361656188965
Q9DBD0,28.51957130432129
Q8BX80,2.005249261856079
P68369,277.9510803222656
P56379,41.8043327331543
P10711,35.56599044799805
Q78IS1,5.289900302886963
F6YVP7,397.74554443359375
Q9QXK3,31.66606903076172
Q9CRD0,133.85470581054688
A2A5R2,29.634342193603516
P70245,18.467159271240234
Q8BYZ1,1.186004877090454
P46735,14.022544860839844
Q8R2N1,10.921306610107422
Q9CR68,615.2406616210938
P40336,53.174842834472656
Q9R008,3.8941612243652344
P50637,12.8540620803833
Q9DCS2,80.70174407958984
Q65CL1,3.6819963455200195
Q6IFX3,12.652522087097168
Q9CXW4,220.81304931640625
P22361,3.6348447799682617
Q921I1,1109.5574951171875
Q9JKK1,3.7148733139038086
Q9CZ04,15.676036834716797
Q5EBJ4,0.5146890878677368
Q9WV55,253.77218627929688
Q9D0G0,15.418197631835938
P62073,35.24150848388672
Q91WM2,7.572136878967285
Q9JHW9,9.740595817565918
Q9R1P4,360.6409606933594
Q91WG8,16.067689895629883
P84089,66.51396942138672
Q9Z1Z0,203.17141723632812
Q80UM3,69.62818145751953
Q62313,5.148311138153076
P54731,12.969621658325195
Q9D1H7,3.251840114593506
Q6GQS1,6.0819597244262695
Q8CJH3,2.049036979675293
P97461,375.173095703125
Q3UHJ0,11.182680130004883
Q6NZN0,1.4701719284057617
P10649,827.4395141601562
P24668,38.811439514160156
Q99K48,101.40634155273438
Q61581,11.288156509399414
P11983,441.27105712890625
Q9Z0K8,86.4789047241211
Q9DC23,5.0856194496154785
P12710,5414.9306640625
Q8C7R4,40.29804229736328
G5E8K5,10.5194730758667
B1AQ75,8.426294326782227
O08811,2.2515242099761963
Q8VCH6,6.543804168701172
Q9Z0U1,14.500957489013672
Q78ZA7,54.08045959472656
Q62318,309.2967224121094
Q80XU3,10.752902030944824
P97861,15.785501480102539
Q9QZ88,169.81146240234375
A2APT9,2.496410608291626
Q61532,3.9753637313842773
Q9D7S9,9.90167236328125
Q61420,1.1105375289916992
Q61733,19.911495208740234
Q9QUN3,5.682432651519775
P62082,498.7594299316406
P80318,384.8403625488281
O88653,19.64314842224121
Q8R409,4.474536418914795
P19001,56.77042007446289
Q3UHD6,7.317108154296875
P17742,1137.2825927734375
Q8BL66,182.083740234375
P62717,280.8144836425781
Q9EQ80,6.020030498504639
P46471,129.7816619873047
P99028,139.50938415527344
P17427,118.85968017578125
Q9ET01,664.067138671875
Q8BSL7,160.69500732421875
Q9CQ49,8.567843437194824
O55057,1.559772253036499
Q8BY89,1.4399030208587646
Q3TJ91,2.804469108581543
Q99P58,1.8525879383087158
Q9D187,16.353593826293945
Q80W68,8.134370803833008
Q8CI75,3.5709681510925293
Q9D853,0.8245042562484741
E9QA79,26.14144515991211
Q9CPW5,15.528097152709961
O35892,6.071824550628662
Q61768,125.30953216552734
Q99J27,12.032508850097656
P70302,18.606508255004883
